59,47.067138356,15.493485277,546.443,20392.30,1162.40,44106.50
60,47.067133190,15.493480530,546.7591,20392.40,1162.50,44106.50
61,47.067131062,15.493477952,546.1878,20392.50,1162.70,44106.40
62,47.067130644,15.493479682,545.1884,20392.60,1162.70,44106.50
63,47.067133706,15.493480203,544.78,20392.70,1162.50,44106.50
64,47.067135974,15.493480840,545.8153,20392.80,1162.40,44106.50
65,47.067134859,15.493484568,544.5807,20392.90,1162.40,44106.50
66,47.067136610,15.493483068,544.4951,20392.90,1162.20,44106.50
67,47.067135560,15.493482114,544.5108,20392.80,1162.10,44106.50
68,47.067134899,15.493483039,544.6674,20392.50,1161.90,44106.50
69,47.067134769,15.493487134,544.3991,20392.20,1161.70,44106.60
70,47.067136680,15.493487013,544.1797,20391.90,1161.90,44106.60
71,47.067136522,15.493490727,544.0249,20391.80,1162.10,44106.60
72,47.067137582,15.493491621,543.4481,20391.80,1162.30,44106.60
73,47.067137513,15.493492631,543.7999,20391.50,1162.60,44106.60
74,47.067137503,15.493487489,545.9085,20391.20,1162.70,44106.60
75,47.067137236,15.493486733,545.4724,20391.20,1162.90,44106.50
76,47.067140795,15.493491301,545.7043,20391.00,1163.00,44106.50
77,47.067143744,15.493497077,545.8472,20390.90,1163.10,44106.60
78,47.067140897,15.493491604,545.0522,20390.80,1163.40,44106.60
79,47.067142696,15.493488486,546.3033,20390.70,1163.60,44106.60
80,47.067142276,15.493486653,545.9599,20390.70,1163.60,44106.60
81,47.067142966,15.493485077,546.3156,20390.70,1163.50,44106.60
82,47.067140538,15.493483553,545.548,20390.80,1163.50,44106.60
83,47.067143084,15.493485855,545.05,20390.90,1163.40,44106.60
84,47.067141613,15.493489136,543.8142,20391.00,1163.20,44106.60
85,47.067140738,15.493488258,543.8477,20391.00,1163.10,44106.60
86,47.067142066,15.493488767,543.9842,20391.20,1163.30,44106.70
87,47.067142388,15.493486137,543.8007,20391.20,1163.30,44106.60
88,47.067148031,15.493486460,543.9955,20391.20,1163.20,44106.60
89,47.067147705,15.493486924,544.359,20391.40,1163.10,44106.60
90,47.067149140,15.493488344,546.1488,20391.40,1163.00,44106.60
91,47.067142956,15.493491973,546.4339,20391.50,1162.90,44106.60
92,47.067138859,15.493485502,544.9386,20391.40,1162.80,44106.60
93,47.067138047,15.493484881,544.4541,20391.50,1162.70,44106.70
94,47.067140921,15.493488203,544.1317,20391.60,1162.70,44106.70
95,47.067144465,15.493490233,544.7389,20391.50,1162.90,44106.70
96,47.067144922,15.493488744,545.4749,20391.30,1162.90,44106.60
97,47.067147467,15.493489455,545.1031,20391.40,1162.80,44106.60
98,47.067148707,15.493488283,545.471,20391.20,1162.90,44106.70
99,47.067148445,15.493489279,545.1709,20391.30,1163.00,44106.70
100,47.067146581,15.493488681,545.1118,20391.30,1163.00,44106.70
101,47.067142778,15.493490300,544.9877,20391.60,1163.00,44106.70
102,47.067143931,15.493490984,544.234,20391.60,1163.00,44106.70
103,47.067146014,15.493491292,543.4449,20391.50,1162.90,44106.70
104,47.067142542,15.493494389,544.3923,20391.80,1162.90,44106.70
105,47.067142255,15.493490953,545.4054,20391.60,1162.70,44106.70
106,47.067144792,15.493491016,545.1953,20391.70,1162.50,44106.70
107,47.067147373,15.493491343,544.4862,20391.50,1162.40,44106.70
108,47.067147563,15.493493625,544.5622,20391.90,1162.40,44106.70
109,47.067139199,15.493494747,545.0696,20391.90,1162.40,44106.70
110,47.067141171,15.493494923,546.6825,20391.80,1162.30,44106.70
111,47.067142326,15.493491855,545.2999,20392.10,1162.40,44106.70
112,47.067142498,15.493489856,544.1174,20391.70,1162.40,44106.70
113,47.067139366,15.493489449,544.2893,20392.00,1162.30,44106.70
114,47.067140057,15.493484526,543.6671,20392.00,1162.60,44106.70
115,47.067143705,15.493486313,543.367,20391.90,1162.60,44106.70
116,47.067149769,15.493487061,544.7487,20392.30,1162.70,44106.70
117,47.067146736,15.493489201,544.5462,20392.20,1162.70,44106.60
118,47.067141268,15.493492066,543.9213,20392.20,1162.70,44106.60
119,47.067142305,15.493494912,543.4411,20392.20,1162.60,44106.70
120,47.067145258,15.493493699,544.333,20392.10,1162.50,44106.60
121,47.067142235,15.493495961,544.1221,20392.10,1162.50,44106.60
122,47.067137533,15.493490527,543.4925,20392.20,1162.20,44106.60
123,47.067138074,15.493487604,543.3804,20392.40,1162.00,44106.60
124,47.067141640,15.493490023,542.9933,20392.40,1162.00,44106.60
125,47.067140160,15.493488722,542.55,20392.40,1162.30,44106.60
126,47.067137418,15.493485335,541.6599,20392.60,1162.50,44106.60
127,47.067143176,15.493486612,542.3148,20392.70,1162.60,44106.60
128,47.067146140,15.493489127,544.729,20392.80,1162.60,44106.60
129,47.067143123,15.493489552,545.1658,20393.00,1162.50,44106.60
130,47.067141211,15.493492045,545.466,20393.00,1162.50,44106.50
131,47.067141776,15.493493490,545.0419,20392.90,1162.50,44106.50
132,47.067141697,15.493493391,543.2259,20392.90,1162.50,44106.60
133,47.067141237,15.493491131,542.6316,20393.00,1162.60,44106.60
134,47.067142269,15.493489772,542.5744,20393.10,1162.70,44106.50
135,47.067141619,15.493487898,542.5711,20393.10,1162.80,44106.50
136,47.067141409,15.493489626,543.4449,20393.00,1162.90,44106.50
137,47.067136044,15.493491808,544.1317,20393.00,1163.00,44106.50
138,47.067140672,15.493486574,543.308,20393.00,1163.00,44106.50
139,47.067143028,15.493487616,543.4417,20393.00,1163.10,44106.60
140,47.067138982,15.493495289,543.5889,20392.80,1163.10,44106.60
141,47.067140088,15.493494223,543.49,20392.80,1163.00,44106.60
142,47.067140984,15.493494626,543.8121,20392.80,1163.10,44106.60
143,47.067132148,15.493497347,544.2548,20392.70,1163.20,44106.60
144,47.067133998,15.493491800,544.4553,20392.60,1163.30,44106.60
145,47.067135694,15.493490991,543.7327,20392.70,1163.40,44106.60
146,47.067136212,15.493490989,543.0147,20392.70,1163.50,44106.60
147,47.067137466,15.493494392,542.2694,20392.70,1163.60,44106.60
148,47.067137653,15.493497004,541.7083,20392.70,1163.60,44106.60
149,47.067143217,15.493493627,542.1559,20392.70,1163.60,44106.60
150,47.067146996,15.493492714,542.731,20392.60,1163.60,44106.60
151,47.067144388,15.493490242,543.2699,20392.70,1163.60,44106.60
152,47.067141072,15.493489235,543.3131,20392.70,1163.50,44106.60
153,47.067139234,15.493487977,543.4388,20392.70,1163.50,44106.60
154,47.067140809,15.493488854,543.3415,20392.90,1163.40,44106.70
155,47.067140724,15.493487716,543.6042,20393.10,1163.40,44106.60
156,47.067139551,15.493490164,543.6762,20393.30,1163.40,44106.60
157,47.067139403,15.493489794,543.0331,20393.30,1163.30,44106.70
158,47.067136932,15.493489218,542.6817,20393.40,1163.20,44106.70
159,47.067133737,15.493490395,542.6841,20393.60,1163.10,44106.70
160,47.067134565,15.493491729,543.2052,20393.70,1163.00,44106.70
161,47.067133888,15.493491319,543.5428,20393.90,1162.90,44106.60
162,47.067135605,15.493495865,543.3808,20393.90,1163.00,44106.60
163,47.067139900,15.493493779,543.6421,20393.70,1163.00,44106.60
164,47.067143705,15.493491432,543.3548,20393.70,1163.00,44106.60
165,47.067139980,15.493486897,543.4693,20393.60,1163.10,44106.60
166,47.067139446,15.493485997,543.7477,20393.50,1163.20,44106.50
167,47.067133202,15.493490921,543.8294,20393.60,1163.40,44106.60
168,47.067134879,15.493486467,542.6009,20393.60,1163.60,44106.60
169,47.067139505,15.493484922,542.1809,20393.50,1163.80,44106.50
170,47.067142525,15.493488243,542.6056,20393.50,1164.00,44106.50
171,47.067142097,15.493489677,543.071,20393.50,1164.20,44106.50
172,47.067143495,15.493486599,542.7949,20393.40,1164.20,44106.50
173,47.067142471,15.493485731,543.124,20393.40,1164.20,44106.60
174,47.067138574,15.493485022,543.9657,20393.40,1164.20,44106.50
175,47.067137606,15.493485441,543.6555,20393.30,1164.10,44106.60
176,47.067137880,15.493489059,543.2709,20393.20,1164.10,44106.60
177,47.067135730,15.493494650,542.8349,20393.10,1164.10,44106.70
178,47.067133311,15.493496471,542.9593,20393.40,1164.20,44106.60
179,47.067136424,15.493490681,543.1249,20393.60,1164.10,44106.70
180,47.067134400,15.493485037,543.3401,20393.50,1164.00,44106.70
181,47.067135069,15.493483146,543.3558,20393.60,1164.00,44106.70
182,47.067137302,15.493477854,543.5324,20393.60,1163.90,44106.70
183,47.067135248,15.493485625,543.7387,20393.80,1163.50,44106.70
184,47.067134444,15.493487306,543.7678,20393.80,1163.40,44106.70
185,47.067133960,15.493488162,543.8206,20393.80,1163.50,44106.70
186,47.067133329,15.493487920,543.4967,20393.80,1163.40,44106.70
187,47.067134844,15.493482400,543.24,20393.90,1163.50,44106.70
188,47.067137032,15.493482617,542.4165,20394.20,1163.80,44106.70
189,47.067139289,15.493482278,542.534,20394.20,1164.00,44106.70
190,47.067137146,15.493484427,543.2071,20394.30,1164.00,44106.70
191,47.067135394,15.493485112,542.7472,20394.30,1164.00,44106.70
192,47.067136376,15.493484729,542.7118,20394.30,1163.90,44106.70
193,47.067141726,15.493481005,542.7768,20394.10,1163.90,44106.70
194,47.067140259,15.493482869,542.6507,20394.10,1163.90,44106.70
195,47.067141119,15.493483493,543.0282,20394.00,1164.00,44106.70
196,47.067136849,15.493486915,542.9788,20394.00,1164.10,44106.70
197,47.067133431,15.493488342,542.6601,20394.10,1164.20,44106.70
198,47.067136805,15.493483858,542.9925,20394.00,1164.40,44106.70
199,47.067140167,15.493479427,542.6906,20394.00,1164.50,44106.70
200,47.067140486,15.493482789,542.4175,20394.00,1164.40,44106.70
201,47.067144213,15.493478215,542.5765,20394.00,1164.40,44106.70
202,47.067145819,15.493478864,542.862,20393.90,1164.20,44106.80
203,47.067144583,15.493480689,543.0609,20394.00,1164.20,44106.80
204,47.067140676,15.493481490,542.6966,20393.90,1164.30,44106.80
205,47.067140644,15.493481226,541.9456,20393.80,1164.40,44106.80
206,47.067139911,15.493482053,542.0403,20393.80,1164.40,44106.70
207,47.067137279,15.493484576,541.4507,20393.80,1164.50,44106.70
208,47.067138147,15.493482109,541.4634,20393.80,1164.70,44106.70
209,47.067138443,15.493482516,541.7478,20393.70,1164.60,44106.70
210,47.067137220,15.493478670,542.4511,20393.60,1164.70,44106.80
211,47.067138729,15.493479491,542.6689,20393.60,1164.80,44106.80
212,47.067140139,15.493480080,541.987,20393.60,1164.80,44106.80
213,47.067138670,15.493477640,540.9663,20393.70,1165.00,44106.80
214,47.067133789,15.493477892,541.793,20393.50,1165.10,44106.80
215,47.067135153,15.493476331,542.7033,20393.50,1165.20,44106.80
216,47.067135579,15.493476291,542.235,20393.50,1165.10,44106.80
217,47.067137026,15.493474763,542.2293,20393.60,1165.10,44106.80
218,47.067139149,15.493475247,541.5535,20393.60,1165.20,44106.80
219,47.067137580,15.493477328,541.9665,20393.50,1165.30,44106.80
220,47.067136294,15.493484679,540.4708,20393.50,1165.50,44106.80
221,47.067138927,15.493486087,540.6835,20393.60,1165.60,44106.80
222,47.067139038,15.493483347,539.8957,20393.60,1165.80,44106.80
223,47.067137344,15.493480452,541.5807,20393.50,1165.70,44106.80
224,47.067134064,15.493481878,541.6523,20393.60,1165.80,44106.80
225,47.067134014,15.493481446,540.9564,20393.40,1165.70,44106.80
226,47.067137154,15.493479733,540.8036,20393.40,1165.70,44106.80
227,47.067136312,15.493483915,540.2448,20393.30,1165.60,44106.80
228,47.067136802,15.493484392,539.9262,20393.20,1165.40,44106.90
229,47.067135324,15.493481498,540.5519,20393.30,1165.50,44106.90
230,47.067136653,15.493482363,541.2968,20393.40,1165.60,44106.90
231,47.067137576,15.493480309,540.5864,20393.40,1165.70,44106.90
232,47.067133345,15.493474907,540.8373,20393.40,1165.80,44106.90
233,47.067131885,15.493477292,540.9961,20393.40,1165.80,44106.80
234,47.067132767,15.493477625,541.2376,20393.60,1165.80,44106.80
235,47.067130028,15.493477294,540.2786,20393.80,1165.90,44106.80
236,47.067126790,15.493482740,539.3605,20393.60,1165.80,44106.80
237,47.067130279,15.493480341,539.3066,20393.60,1165.60,44106.80
238,47.067134035,15.493474986,539.5646,20393.50,1165.70,44106.80
239,47.067134069,15.493478092,539.1154,20393.40,1165.80,44106.80
240,47.067137844,15.493474587,538.7928,20393.50,1165.80,44106.80
241,47.067136344,15.493475753,538.8569,20393.40,1165.80,44106.80
242,47.067132931,15.493477513,538.8768,20393.60,1166.10,44106.80
243,47.067131558,15.493473384,538.7697,20393.60,1166.10,44106.80
244,47.067128321,15.493474089,539.8444,20393.90,1165.80,44106.80
245,47.067126916,15.493472433,540.0234,20393.60,1166.20,44106.70
246,47.067128748,15.493470475,540.1241,20393.50,1165.80,44106.70
247,47.067132673,15.493472706,540.1504,20393.40,1165.30,44106.80
248,47.067136531,15.493475451,540.6555,20393.30,1165.40,44106.80
249,47.067136983,15.493478020,540.4763,20393.40,1165.80,44106.80
250,47.067136254,15.493477893,539.8857,20393.30,1165.90,44106.80
251,47.067136340,15.493474867,540.497,20393.50,1166.00,44106.80
252,47.067134528,15.493474911,540.799,20393.60,1166.30,44106.70
253,47.067136384,15.493472216,540.1222,20393.80,1166.50,44106.70
254,47.067136893,15.493472489,540.3455,20393.80,1166.70,44106.70
255,47.067134130,15.493474415,541.7546,20393.70,1166.80,44106.60
256,47.067135651,15.493473712,541.5576,20393.70,1166.50,44106.70
257,47.067142743,15.493482181,543.3266,20393.90,1166.60,44106.70
258,47.067139846,15.493482261,543.1071,20393.80,1166.60,44106.60
259,47.067140956,15.493480556,543.7206,20393.70,1166.40,44106.60
260,47.067141711,15.493480673,543.4968,20393.60,1166.20,44106.70
261,47.067138636,15.493478937,543.3807,20393.50,1165.90,44106.60
262,47.067135894,15.493479896,543.1844,20393.70,1166.10,44106.70
263,47.067137347,15.493479743,543.4125,20393.80,1165.90,44106.60
264,47.067137470,15.493484716,543.1782,20393.70,1165.70,44106.70
265,47.067140577,15.493483351,542.8426,20393.80,1165.80,44106.70
266,47.067141441,15.493477970,542.105,20393.70,1165.80,44106.70
267,47.067139311,15.493476113,542.8608,20393.90,1166.00,44106.60
268,47.067138285,15.493474610,542.1413,20394.00,1166.00,44106.60
269,47.067137043,15.493471928,541.8444,20394.10,1165.90,44106.60
270,47.067137980,15.493474323,542.4198,20394.30,1166.10,44106.50
271,47.067137908,15.493478602,542.6284,20394.50,1166.00,44106.40
272,47.067135663,15.493478589,543.0749,20394.70,1166.10,44106.40
273,47.067135108,15.493474833,543.1821,20394.60,1166.00,44106.40
274,47.067135780,15.493476641,542.7748,20394.60,1166.10,44106.40
275,47.067137546,15.493477898,542.7946,20394.60,1166.00,44106.40
276,47.067136088,15.493477284,542.1303,20394.80,1166.20,44106.30
277,47.067134316,15.493474675,542.0126,20394.80,1166.10,44106.40
278,47.067136081,15.493472239,542.5649,20395.00,1166.20,44106.30
279,47.067139000,15.493472507,542.3307,20394.90,1166.60,44106.20
280,47.067136982,15.493473582,543.089,20394.70,1166.50,44106.20
281,47.067139442,15.493473992,542.5025,20394.70,1166.40,44106.30
282,47.067139181,15.493476788,542.8843,20394.50,1166.50,44106.30
283,47.067138670,15.493471428,542.4901,20394.60,1166.70,44106.30
284,47.067138511,15.493468508,542.4097,20394.50,1166.90,44106.30
285,47.067136480,15.493465725,543.1163,20394.80,1167.10,44106.30
286,47.067134758,15.493468875,543.3041,20394.80,1167.50,44106.20
287,47.067134308,15.493472408,543.0246,20394.80,1167.50,44106.20
288,47.067134317,15.493470394,543.3059,20394.70,1167.30,44106.20
289,47.067133892,15.493471599,543.2858,20394.70,1168.20,44106.10
290,47.067136970,15.493469214,543.5444,20394.80,1168.10,44106.00
291,47.067136412,15.493470070,543.7638,20394.50,1167.90,44106.10
292,47.067136129,15.493470134,543.6891,20394.40,1168.00,44106.10
293,47.067134699,15.493468662,543.2764,20394.20,1167.80,44106.10
294,47.067135717,15.493474835,543.0622,20393.80,1167.70,44106.00
295,47.067137554,15.493473409,542.7019,20393.70,1167.70,44106.10
296,47.067136346,15.493467637,542.4394,20393.70,1167.50,44106.20
297,47.067135292,15.493465779,542.0053,20393.40,1167.60,44106.20
298,47.067135263,15.493469971,541.536,20393.40,1167.80,44106.10
299,47.067132312,15.493468032,542.5646,20393.40,1168.00,44106.10
300,47.067137939,15.493464965,543.2701,20393.30,1168.10,44106.10
301,47.067136262,15.493467592,543.0214,20393.30,1168.00,44106.00
302,47.067133487,15.493463105,543.483,20393.40,1168.40,44106.00
303,47.067132913,15.493458258,543.5148,20393.70,1168.70,44106.00
304,47.067132035,15.493457828,543.4187,20393.60,1168.70,44106.00
305,47.067136754,15.493470221,542.4992,20393.70,1168.70,44105.90
306,47.067138620,15.493471823,542.2842,20393.60,1168.50,44105.90
307,47.067143406,15.493469588,542.145,20393.60,1168.40,44106.00
308,47.067148242,15.493467519,541.4884,20393.60,1168.30,44105.90
309,47.067147736,15.493465026,541.748,20393.60,1168.30,44105.90
310,47.067148967,15.493466471,541.856,20393.40,1168.30,44105.90
311,47.067147405,15.493466276,542.6154,20393.20,1168.10,44106.00
312,47.067145987,15.493464093,542.9064,20393.20,1168.20,44106.00
313,47.067142446,15.493460795,543.4723,20393.50,1168.10,44106.00
314,47.067143078,15.493458189,543.7503,20393.70,1168.00,44106.00
315,47.067141328,15.493459950,543.3943,20393.80,1167.90,44105.90
316,47.067139711,15.493462384,543.1758,20393.90,1167.80,44106.00
317,47.067143916,15.493465188,543.2572,20394.00,1167.90,44106.00
318,47.067142041,15.493473099,544.2745,20394.00,1167.90,44105.90
319,47.067141225,15.493468322,543.7142,20394.00,1168.00,44106.00
320,47.067142726,15.493470777,542.779,20394.10,1168.00,44106.00
321,47.067146483,15.493468859,542.2228,20394.20,1168.20,44106.10
322,47.067142346,15.493466963,542.0377,20394.40,1168.40,44106.00
323,47.067139380,15.493474881,543.6107,20394.50,1168.40,44106.00
324,47.067139040,15.493480745,545.0655,20394.50,1168.50,44106.00
325,47.067138422,15.493479750,544.9731,20394.60,1168.70,44106.10
326,47.067141301,15.493472199,545.0383,20394.90,1169.00,44106.00
327,47.067142692,15.493466227,544.1947,20394.70,1169.00,44106.10
328,47.067142858,15.493465677,543.7047,20394.80,1168.90,44106.10
329,47.067143153,15.493464869,543.789,20394.90,1169.20,44106.10
330,47.067141256,15.493464889,543.8222,20395.00,1169.20,44106.10
331,47.067138363,15.493472428,544.1051,20395.00,1169.10,44106.20
332,47.067144511,15.493472982,543.9534,20395.20,1169.30,44106.30
333,47.067140645,15.493477282,544.3536,20395.40,1169.30,44106.30
334,47.067134731,15.493479663,545.9334,20395.40,1169.40,44106.30
335,47.067136366,15.493474789,546.4546,20395.40,1169.70,44106.40
336,47.067141120,15.493469302,545.2771,20395.50,1169.60,44106.40
337,47.067144282,15.493474634,545.6423,20395.60,1169.80,44106.40
338,47.067140744,15.493475896,545.6547,20395.50,1170.20,44106.50
339,47.067142235,15.493470573,545.0272,20395.50,1170.30,44106.60
340,47.067144862,15.493471690,544.9676,20395.50,1170.40,44106.60
341,47.067140860,15.493472732,544.4485,20395.80,1170.60,44106.60
342,47.067139424,15.493476181,543.6593,20396.10,1170.50,44106.60
343,47.067139357,15.493477420,544.0609,20395.90,1170.80,44106.60
344,47.067137503,15.493470606,543.8895,20395.80,1170.40,44106.60
345,47.067139010,15.493463640,544.0948,20396.00,1170.50,44106.60
346,47.067143727,15.493468567,544.1342,20395.80,1170.10,44106.70
347,47.067143741,15.493472281,544.2728,20395.70,1169.90,44106.80
348,47.067142784,15.493469124,544.5136,20395.60,1170.40,44106.70
349,47.067143205,15.493473641,544.7008,20395.00,1170.80,44106.70
350,47.067145870,15.493477471,544.2199,20394.60,1170.70,44106.80
351,47.067147211,15.493477621,544.3552,20394.30,1171.20,44106.80
352,47.067144478,15.493475601,544.9141,20394.30,1171.60,44106.90
353,47.067142004,15.493472193,545.6557,20394.00,1172.00,44106.90
354,47.067138963,15.493475831,545.8709,20393.90,1172.10,44106.90
355,47.067141556,15.493463584,545.998,20394.10,1172.30,44106.90
356,47.067140735,15.493461574,545.5201,20394.10,1172.40,44106.90
357,47.067139586,15.493457935,545.9472,20394.10,1172.50,44106.90
358,47.067138489,15.493457389,546.3766,20394.00,1172.40,44107.00
359,47.067139706,15.493460311,546.4867,20394.00,1172.50,44107.00
360,47.067142521,15.493462417,546.0037,20393.90,1172.30,44107.10
361,47.067139761,15.493468508,545.6026,20393.90,1172.30,44107.10
362,47.067137396,15.493464591,545.6409,20393.60,1172.60,44107.10
363,47.067137140,15.493467288,545.8832,20393.50,1172.70,44107.00
364,47.067141523,15.493466530,545.8679,20393.40,1172.60,44107.10
365,47.067140023,15.493469014,546.2486,20393.10,1172.80,44107.10
366,47.067137396,15.493466870,546.288,20393.20,1172.90,44107.10
367,47.067137874,15.493469979,546.371,20393.20,1173.20,44107.10
368,47.067138781,15.493469467,546.1475,20393.20,1173.20,44107.10
369,47.067139566,15.493468327,545.5216,20393.30,1173.50,44107.10
370,47.067140126,15.493467571,545.3751,20393.40,1173.60,44107.10
371,47.067138408,15.493470552,545.5204,20393.20,1173.80,44107.10
372,47.067133883,15.493470320,545.7811,20392.90,1174.00,44107.10
373,47.067132899,15.493464106,545.9105,20392.90,1174.30,44107.20
374,47.067133741,15.493464162,546.0821,20393.00,1174.10,44107.30
375,47.067132729,15.493460382,545.5935,20393.20,1173.90,44107.30
376,47.067133852,15.493459944,545.7673,20393.30,1173.40,44107.30
377,47.067134160,15.493463410,545.9468,20393.10,1173.50,44107.20
378,47.067131404,15.493462426,545.8193,20393.00,1173.60,44107.20
379,47.067129676,15.493462713,545.7616,20392.80,1173.60,44107.30
380,47.067132318,15.493466195,546.1261,20392.70,1173.60,44107.30
381,47.067134649,15.493470237,546.248,20392.60,1174.00,44107.30
382,47.067135605,15.493472114,546.4729,20392.40,1174.50,44107.30
383,47.067136367,15.493470935,546.0756,20392.30,1174.50,44107.30
384,47.067135921,15.493471225,545.9542,20392.40,1174.70,44107.30
385,47.067133500,15.493470576,546.436,20392.10,1174.80,44107.40
386,47.067135218,15.493474722,546.1931,20392.20,1174.20,44107.40
387,47.067136171,15.493474535,545.9739,20392.20,1174.30,44107.40
388,47.067138718,15.493471494,546.2532,20392.20,1174.40,44107.40
389,47.067138648,15.493474122,545.9968,20392.20,1174.50,44107.40
390,47.067134431,15.493476171,546.3244,20392.50,1174.40,44107.40
391,47.067137104,15.493474232,546.4564,20392.40,1174.20,44107.40
392,47.067137234,15.493475200,545.8445,20392.30,1173.50,44107.50
393,47.067134548,15.493476222,545.1391,20392.30,1173.50,44107.50
394,47.067131769,15.493474796,545.5407,20392.20,1173.60,44107.50
395,47.067133611,15.493474497,545.212,20392.20,1173.70,44107.50
396,47.067137919,15.493470070,545.2,20392.40,1174.00,44107.40
397,47.067139417,15.493467757,545.2528,20392.40,1174.20,44107.40
398,47.067140297,15.493468190,544.7017,20392.50,1173.70,44107.50
399,47.067137313,15.493475932,545.1014,20392.50,1173.50,44107.60
400,47.067133026,15.493475096,546.3408,20392.30,1173.00,44107.70
401,47.067132300,15.493469387,545.7358,20392.00,1172.80,44107.80
402,47.067134321,15.493464241,545.4906,20392.00,1172.50,44107.90
403,47.067132878,15.493468132,546.2977,20392.00,1172.70,44107.90
404,47.067131255,15.493474826,546.7674,20392.00,1173.10,44107.90
405,47.067132159,15.493478464,546.2079,20391.90,1173.70,44107.90
406,47.067133572,15.493479591,545.6629,20391.80,1174.20,44107.90
407,47.067135541,15.493474610,545.6818,20391.90,1174.70,44107.90
408,47.067137089,15.493472889,545.0272,20391.60,1175.30,44107.90
409,47.067136851,15.493474184,544.1618,20391.90,1175.60,44107.90
410,47.067133038,15.493474538,544.8083,20392.00,1176.10,44107.90
411,47.067130547,15.493479312,545.5067,20392.00,1176.00,44108.00
412,47.067133834,15.493481652,545.7697,20392.20,1176.20,44108.10
